strawperson,sex,car,date,Age,ID_hash,comm_type,whr,beauty
C,female,no,12/11/15,32,fd45b8505a35bed44ec80ef7815d8c5d,match,0.72,NA
C,female,no,12/11/15,30,ee21806af8871ec7c2709dd43cbe151c,match,0.72,NA
C,female,no,12/11/15,22,cedda370f0babb33f78428ff2fd69ea7,match,0.72,NA
C,female,no,12/11/15,30,20cb177f6ff1ca4a4fd1fc2c8f4cde4c,match,0.72,NA
C,female,no,12/11/15,25,cb6bf56c7491e0fa7e0c6520d10636bc,match,0.72,NA
C,female,no,12/11/15,35,40cee9c8c16fd894eb165ebc8c84f9a1,match,0.72,NA
C,female,no,12/11/15,30,33922cef047336716308a3d9ae3f19e8,match,0.72,NA
C,female,no,12/11/15,35,ab226e4f21f850b0d0e583122dc8a0b3,match,0.72,NA
C,female,no,12/11/15,25,302458aaa8d3d557ed4b873295a5e19f,match,0.72,NA
C,female,no,12/11/15,31,9e6781075a3e53edc0dedfdb362e5da4,match,0.72,NA
C,female,no,12/11/15,33,881ff65c7ac925d185dd2f3009c0f1bb,match,0.72,NA
C,female,no,12/11/15,30,43d7cff9aa368b7947f0a9439cf716d0,match,0.72,NA
C,female,no,12/11/15,25,ed8c87809afcd40d87da60d81bf2e01c,match,0.72,NA
C,female,no,12/11/15,25,5f4222611ab2aa313af59eb30a5c9584,match,0.72,NA
C,female,no,12/11/15,33,26022c4e1598c928da956b07289cf85c,match,0.72,NA
C,female,no,12/11/15,20,42bc075b6c7cfe53438f5c28015cb4a1,match,0.72,NA
C,female,no,12/11/15,27,36cee0a0bac87f99bc7fd50965de742c,match,0.72,NA
C,female,no,12/11/15,29,5fbc14b65d82b909163d6eaf987354be,match,0.72,NA
C,female,no,12/11/15,34,98be12c00195665796464c75e9c3ee91,match,0.72,NA
C,female,no,12/11/15,31,a7ea9b9a43eccfb471476ac1c1c86890,match,0.72,NA
C,female,no,12/11/15,29,3a4294e53ca0155b837c699bd178832a,match,0.72,NA
C,female,no,12/11/15,34,ce01e68ddd7d17de8a6b8161ef9804d2,match,0.72,NA
C,female,no,12/11/15,38,21ebae94b29cca48ad6bcd40177b7053,match,0.72,NA
C,female,no,12/11/15,32,76bb481aa7f8ad105fb0506317b13bfe,match,0.72,NA
C,female,no,12/11/15,31,0c148cf261773d21378cef5e1ca423fd,match,0.72,NA
C,female,no,12/11/15,37,66d23ddb4c2209bed32a6f8a32928465,match,0.72,NA
C,female,no,12/11/15,24,f250b75ded2d14d77cb00616d552a600,match,0.72,NA
C,female,no,12/11/15,35,25b0ad0a2b8d242c6b7e0ff9d142403b,match,0.72,NA
C,female,no,12/11/15,34,743cb4d1a4cb57ad7129be05a2250f3c,match,0.72,NA
C,female,no,12/11/15,22,07f230e936f6a05046f6a3c0535a1b76,match,0.72,NA
C,female,no,12/11/15,24,707bf409f718c5f7dd367b83c2c94f65,match,0.72,NA
C,female,no,12/11/15,33,904062fac8a47ab0cbb43871977991e0,match,0.72,NA
C,female,no,12/11/15,30,0aaf1d300046fdbd67e7eb4245ee60b0,match,0.72,NA
C,female,no,12/11/15,34,e246f8f825f6af86981cfb3485bf154f,match,0.72,NA
C,female,no,12/11/15,35,dbdaf66abf0949e634b3a774eadbcecd,match,0.72,NA
C,female,no,12/11/15,21,d2793e06d18bd8c72511119d6e1d9aa3,match,0.72,NA
C,female,no,12/11/15,24,fadfb18e0ae58e10e1419b154fd0d7a5,match,0.72,NA
C,female,no,12/11/15,30,68a914ffeda0a1c740b2b2ba11a95a8c,match,0.72,NA
C,female,no,12/11/15,33,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.72,NA
C,female,no,12/11/15,23,01f504f5cbbb88b0e165e3a90f4c0b93,match,0.72,NA
C,female,no,12/11/15,24,b5b5252a110b21c8b62605c49388ac93,match,0.72,NA
C,female,no,12/11/15,21,19791fb3be238fe364cc7a25fd228491,match,0.72,NA
C,female,no,12/11/15,31,bb984eac6023575a28fbd8328ca7f6e2,match,0.72,NA
C,female,no,12/11/15,29,f374eadfd35738f8229369d7a3273d38,match,0.72,NA
C,female,no,12/11/15,29,f702c3e23b08aa1870914c5124296b28,match,0.72,NA
C,female,no,12/11/15,31,ac10069d0e7731e9e98385a7bf34f662,match,0.72,NA
C,female,no,12/11/15,26,5d9353791464cb8450fa595dfc1f9d05,match,0.72,NA
C,female,no,12/11/15,20,6335a8b6dfebdac6db35710b17b46046,match,0.72,NA
C,female,no,12/11/15,31,bd785ec75bef3c7d7f243598d7883b58,match,0.72,NA
C,female,no,12/11/15,38,12cb6fd5fa97092404ee689c0ed4544e,match,0.72,NA
C,female,no,12/11/15,26,929dfdbf1f96b1bbe120d5bb8ab41cb9,match,0.72,NA
C,female,no,12/11/15,26,bb984eac6023575a28fbd8328ca7f6e2,match,0.72,NA
C,female,no,12/11/15,27,a154cd6b6bff190cdfac8a2b7b7a97a6,match,0.72,NA
C,female,no,12/11/15,33,7817f9fd281369485b81b00e8d1b65e9,match,0.72,NA
C,female,no,12/11/15,35,66d23ddb4c2209bed32a6f8a32928465,match,0.72,NA
C,female,no,12/11/15,26,e631e2dcef096814a5162a014aef073a,match,0.72,NA
C,female,no,12/11/15,26,9eeed59a5bebc94f66e1cbe5cd7683ec,match,0.72,NA
C,female,no,12/11/15,30,b9637db96f028ceeed12a3c33cffd666,match,0.72,NA
C,female,no,12/11/15,22,09c137406b9182027a27b6a1eb72690d,match,0.72,NA
C,female,no,12/11/15,22,44d9f07b70be69248e0def1eb997d9f7,match,0.72,NA
C,female,no,12/11/15,38,2af9755a721f96a15c53365cb1d5a759,match,0.72,NA
C,female,no,12/11/15,31,302458aaa8d3d557ed4b873295a5e19f,match,0.72,NA
C,female,no,12/11/15,29,4aac99b0537a98ebc68e3f9bc5ae76b4,match,0.72,NA
C,female,no,12/11/15,36,1a6e8e313612ba7ba5432afa4faa4146,match,0.72,NA
C,female,no,12/11/15,23,d1405db1b340f222e83a68c2f03b8f25,match,0.72,NA
C,female,no,12/11/15,38,701f650957a6296ac94ae16591b42a7d,match,0.72,NA
C,female,no,12/11/15,30,d0e0f2f4b24e1bbc8d2bcb7fea909485,match,0.72,NA
C,female,no,12/11/15,33,c2ad1e15c0269b609194c7898118f69c,match,0.72,NA
C,female,no,12/11/15,25,fa99f0d37c9f275b0c46c076885a0eb4,match,0.72,NA
C,female,no,12/11/15,23,6468c5ce8159e265830a01bbb1fe1373,match,0.72,NA
C,female,no,12/11/15,38,6165470353a0670c3581b9433dc5fc73,match,0.72,NA
C,female,no,12/11/15,29,2b596b36487a284b4dd7c196924329ec,match,0.72,NA
C,female,no,12/11/15,30,d2793e06d18bd8c72511119d6e1d9aa3,match,0.72,NA
C,female,no,12/11/15,28,d2793e06d18bd8c72511119d6e1d9aa3,match,0.72,NA
C,female,no,12/11/15,35,c2a6c02f130d93cbcba93a5c85c8645d,match,0.72,NA
C,female,no,12/11/15,28,4678344a6f97df468b4a5b1b13d3ef57,match,0.72,NA
C,female,no,12/11/15,32,756b626c069efd6897343094a5a51189,match,0.72,NA
C,female,no,12/11/15,38,3650d8458a710a2aaa972281470dca06,match,0.72,NA
C,female,no,12/11/15,35,1b8b6cfd0352baab967e33a5388ba4b0,match,0.72,NA
C,female,no,12/11/15,37,5ef82f57ed699476cee58bae26fc3833,match,0.72,NA
C,female,no,12/11/15,38,1eb40f8334e5798015e120498a2d5f4a,match,0.72,NA
C,female,no,12/11/15,31,73dd4557190d9878ccbe34c47c4d0662,match,0.72,NA
C,female,no,12/11/15,34,25377dad0addc6470495fe8d076a2af9,match,0.72,NA
C,female,no,12/11/15,29,44a5036ac9b9035b69d905f1d35769c1,match,0.72,NA
C,female,no,12/11/15,36,71d8d90470859c51bb2a18e6a4b47e7e,match,0.72,NA
C,female,no,12/11/15,25,c842f1b58a030643fc1dedc45834d478,match,0.72,NA
C,female,no,12/11/15,36,315c3732aedebff2eb62ef88af000564,match,0.72,NA
C,female,no,12/11/15,27,9c28ddc70c276fd8d3592b38beae19bd,match,0.72,NA
C,female,no,12/11/15,34,e246f8f825f6af86981cfb3485bf154f,match,0.72,NA
C,female,no,12/11/15,21,f9d55e95f67a134ab854e3bd835b715b,match,0.72,NA
C,female,no,12/11/15,32,1b49bfa9fd978ebf8b6c3fcf7cfe92af,match,0.72,NA
C,female,no,12/11/15,26,16825fa85f912877f81d6a616ec2cd69,match,0.72,NA
C,female,no,12/11/15,35,63e021086ad61eeb84303e8a03902069,match,0.72,NA
C,female,no,12/11/15,25,330aa9ed10a21872bb69bc4a63d66253,match,0.72,NA
C,female,no,12/11/15,25,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.72,NA
C,female,no,12/11/15,37,d9b1e0c4ca1645b4f16c660d38250771,match,0.72,NA
C,female,no,12/11/15,20,0942792e082de1361837cfdc39fe8df6,match,0.72,NA
C,female,no,12/11/15,25,a5fbe262c18967f7dce63604a1177a0d,match,0.72,NA
C,female,no,12/11/15,25,06ea3487d1e646af4127447d66d64aea,match,0.72,NA
C,female,no,12/11/15,23,0472672a04a742e971fa2d1c4761069f,match,0.72,NA
C,female,no,12/11/15,37,5c2b24b19dcde4d7765432dea60db848,match,0.72,NA
C,female,no,12/11/15,30,2519b90aa4c16fa7c0123cd6120b3eaa,match,0.72,NA
C,female,no,12/11/15,28,315c3732aedebff2eb62ef88af000564,match,0.72,NA
C,female,no,12/11/15,29,dadfc3cea06f97c6c3b11cd42e8c5d9c,match,0.72,NA
C,female,no,12/11/15,35,8530bb4fb94366db8a2ef3463c9c0fa6,match,0.72,NA
C,female,no,12/11/15,25,9ebc716ceac724a23f12c0bbf9b2eb25,match,0.72,NA
C,female,no,12/11/15,31,c6512ac3eacea9a55687db11785609d8,match,0.72,NA
C,female,no,12/11/15,32,25546955a9e6b563d694a420fa115efb,match,0.72,NA
C,female,no,12/11/15,25,3cfbfd783f8df30e81eefcecf26c2759,match,0.72,NA
C,female,no,12/11/15,28,aa2935b4a78a13947de59ec33c342759,match,0.72,NA
C,female,no,12/11/15,38,258d76bfdf3ecbcc9d76597c4389696a,match,0.72,NA
C,female,no,12/11/15,24,e9a149f287d231d0402a3586800ef351,match,0.72,NA
C,female,no,12/11/15,25,2acc1bb632469acf377b9a7a6358db2d,match,0.72,NA
C,female,no,12/11/15,27,76112d86cf91b451c3b7678abf0262ac,match,0.72,NA
C,female,no,12/11/15,34,63e6090540a9937d3eb118066c5aa4a3,match,0.72,NA
C,female,no,12/11/15,35,a24ff0a089537e170f6017cd28e89e42,match,0.72,NA
C,female,no,12/11/15,33,95a89ff639c8338bd0c3d389e2ac5cdd,match,0.72,NA
C,female,no,12/11/15,36,0a13cc7b5ba0088f646c37623201d40e,match,0.72,NA
C,female,no,12/11/15,29,e19bcdae7309d091dc161246301a5f53,match,0.72,NA
C,female,no,12/11/15,29,b80eb6981f99d06cf23467411faa97ae,match,0.72,NA
C,female,no,12/11/15,28,1b49bfa9fd978ebf8b6c3fcf7cfe92af,match,0.72,NA
C,female,no,12/11/15,34,315c3732aedebff2eb62ef88af000564,match,0.72,NA
C,female,no,12/11/15,38,bf30fb4325e37425967e891822fbc211,match,0.72,NA
C,female,no,12/11/15,28,43d7cff9aa368b7947f0a9439cf716d0,match,0.72,NA
C,female,no,12/11/15,37,16d5be5b5ce8f335398b0918741541f4,match,0.72,NA
C,female,no,12/11/15,33,56368263d7259d14c07c3122c86a5065,match,0.72,NA
C,female,no,12/11/15,27,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.72,NA
C,female,no,12/11/15,23,06070885423a00aa9c22179f8bcf1cdc,match,0.72,NA
C,female,no,12/11/15,24,538946c321430f6ff2ae226a0be004dd,match,0.72,NA
C,female,no,12/11/15,32,44d16f4e6a5e5c4e5b27ad19ba9a9bfb,match,0.72,NA
C,female,no,12/11/15,31,e4e69372f0c926a5c8a904f401f1dca4,match,0.72,NA
C,female,no,12/11/15,29,604a1df4aae3f23202e7c4f417eb3c3a,match,0.72,NA
C,female,no,12/11/15,33,d2793e06d18bd8c72511119d6e1d9aa3,match,0.72,NA
C,female,no,12/11/15,32,8d4b80ed96500b8c33abf61cbe9fbbeb,match,0.72,NA
C,female,no,12/11/15,29,c4fb0b2f76d174333d35153cd9a0b0ef,match,0.72,NA
C,female,no,12/11/15,26,1b53835835706becb86862c4cd6ca6c2,match,0.72,NA
C,female,no,12/12/15,29,b575a000c02ff48e0c8a01f35f7bfe16,match,0.72,NA
C,female,no,12/12/15,30,153e9a73c9d3f9d06abbb6304a51189b,match,0.72,NA
C,female,no,12/12/15,27,81ad3c58a2b8e719212193ffb4167b47,match,0.72,NA
C,female,no,12/12/15,25,e7acf311bbdcb1b73eb032269d00bb12,match,0.72,NA
C,female,no,12/12/15,34,d570f3143862faa90d21da8c06afa194,match,0.72,NA
C,female,no,12/12/15,29,302458aaa8d3d557ed4b873295a5e19f,match,0.72,NA
C,female,no,12/12/15,27,322af1cd6366bfa953d6ae5884f7c907,match,0.72,NA
C,female,no,12/12/15,32,77b3393d427b2062a1735c993523960b,match,0.72,NA
C,female,no,12/12/15,37,0bf6ab63fbc33e2d3a66cb520db3c20f,match,0.72,NA
C,female,no,12/12/15,23,c50324dfb7cf70d9ceafcb6cc7aa645c,match,0.72,NA
C,female,no,12/12/15,25,85ae9fb2ffc1f698cd7eb04ec54c842a,match,0.72,NA
C,female,no,12/12/15,24,28b796588044e7e5fe24652ca44c54b7,match,0.72,NA
C,female,no,12/12/15,32,f1104ca72ccf3fb328cd4343038cdefe,match,0.72,NA
C,female,no,12/12/15,28,ba2aa4982e8a0005cca871832dbbee5a,match,0.72,NA
C,female,no,12/12/15,34,ba5a933d223be5cf37e130b041496afe,match,0.72,NA
C,female,no,12/12/15,34,e976f8db85be716105c62ce7ec0f1a38,match,0.72,NA
C,female,no,12/12/15,22,d181f9ca7fcf6d83a4fa49c8aa0e414e,match,0.72,NA
C,female,no,12/12/15,29,d782cb2f667b2b11e6fade82981ebb42,match,0.72,NA
C,female,no,12/12/15,34,2af9755a721f96a15c53365cb1d5a759,match,0.72,NA
C,female,no,12/12/15,32,fd4d97982a9d416caca3be080317a1dc,match,0.72,NA
C,female,no,12/12/15,26,77b743d3c57bb2e84e2acede7bc40d3f,match,0.72,NA
C,female,no,12/12/15,29,07c7af3a321fe6f9b36ac3552106c2b3,match,0.72,NA
C,female,no,12/12/15,25,7143c6d91c2fc062db3a025770aec785,match,0.72,NA
C,female,no,12/12/15,37,9a12e12e6e198b36192c3367826c4004,match,0.72,NA
C,female,no,12/12/15,26,41f1470ac9d55f8f55254f21ec63fb71,match,0.72,NA
C,female,no,12/12/15,22,d0714f2172778c1eba2a67add83e3097,match,0.72,NA
C,female,no,12/12/15,27,1b49bfa9fd978ebf8b6c3fcf7cfe92af,match,0.72,NA
C,female,no,12/12/15,26,c3a2af30bde2fd25f0e1ce2c55724c61,match,0.72,NA
C,female,no,12/12/15,35,55b5b60fa5b96143b95a42f602eab551,match,0.72,NA
C,female,no,12/12/15,33,eebc6493eb10516eb56694f49464676a,match,0.72,NA
C,female,no,12/12/15,30,bf974df9b5cf2a80a9a5308f478e5bb9,match,0.72,NA
C,female,no,12/12/15,34,ebb5cb51d8926d5d829a8c6aef6d17d9,match,0.72,NA
C,female,no,12/12/15,35,c42e39a30b828881a8da2093dd8daa3a,match,0.72,NA
C,female,no,12/12/15,29,93ec91740b1d3e98e3328986ade38a4e,match,0.72,NA
C,female,no,12/12/15,23,4ff216bb960b2c5ef5b046794226dcd2,match,0.72,NA
C,female,no,12/12/15,36,0ec8b7b67994c9cfcba4f845100add9a,match,0.72,NA
C,female,no,12/12/15,31,340cb088e09d9e9764df78e5a2bde33d,match,0.72,NA
C,female,no,12/12/15,30,aa3863d61ac0e2f3e213fa637bce5b54,match,0.72,NA
C,female,no,12/12/15,30,98c6f9bf0b055f2755203c545b4eab74,match,0.72,NA
C,female,no,12/12/15,27,4f1cfbbcc4f5a3e80a60b5471fa2e092,match,0.72,NA
C,female,no,12/12/15,32,e65078bfc810feea3c6c7371d7d6a024,match,0.72,NA
C,female,no,12/12/15,38,958571888c31b976c0a7d39514b98bbc,match,0.72,NA
C,female,no,12/12/15,30,33b3b7c99af1a8e018ea83cf5fb7ed25,match,0.72,NA
C,female,no,12/12/15,33,393c324f43315996af254f6a8e357c08,match,0.72,NA
C,female,no,12/12/15,38,9e0b362330ac93fd63445971bdf0ce2e,match,0.72,NA
C,female,no,12/12/15,37,e1456c2208588e7979b03952cfde88b7,match,0.72,NA
C,female,no,12/12/15,27,980def1fcf22ab1f6f46b7c2e55382ac,match,0.72,NA
C,female,no,12/12/15,29,a282edbbe4232d7f104b2b1f53999268,match,0.72,NA
C,female,no,12/12/15,34,302458aaa8d3d557ed4b873295a5e19f,match,0.72,NA
C,female,no,12/12/15,24,759ba6aec5e90637cdeaad7707a14896,match,0.72,NA
C,female,no,12/12/15,25,b20cb54f541cc40e125a6dd8949f2b7d,match,0.72,NA
C,female,no,12/12/15,25,6636ac0dc50fb17eafdb08ea347bafbd,match,0.72,NA
C,female,no,12/12/15,33,fd8cb324a9a4ae0da5106fc022603a44,match,0.72,NA
C,female,no,12/12/15,31,14a30784bed80c2737d8e8defdad5774,match,0.72,NA
C,female,no,12/12/15,33,34bf15818000c9289b064cc130edcdef,match,0.72,NA
C,female,no,12/12/15,29,7d39a460b9cd3bbd68811dcbcdca160a,match,0.72,NA
C,female,no,12/12/15,32,715a02d33bc091664a607db9c6011280,match,0.72,NA
C,female,no,12/12/15,33,e6f8139b542f6d6f38dfe0a6607d2c82,match,0.72,NA
C,female,no,12/12/15,22,c029c8b5a0c3e94fec4d7de9ddf60b0b,match,0.72,NA
C,female,no,12/12/15,33,4b4b3cc2eef6bfc340d99c06efe715b3,match,0.72,NA
C,female,no,12/12/15,29,13ad2dd07d0a607a814f05b9016a2f4e,match,0.72,NA
C,female,no,12/12/15,34,302458aaa8d3d557ed4b873295a5e19f,match,0.72,NA
C,female,no,12/12/15,30,f0f8981801bbe4de31bf811e0efe08f2,match,0.72,NA
C,female,no,12/12/15,38,43d7cff9aa368b7947f0a9439cf716d0,match,0.72,NA
C,female,no,12/12/15,23,5d9353791464cb8450fa595dfc1f9d05,match,0.72,NA
C,female,no,12/12/15,20,4e035d25f1411e29614df781184795b6,match,0.72,NA
C,female,no,12/12/15,37,b575a000c02ff48e0c8a01f35f7bfe16,match,0.72,NA
C,female,no,12/12/15,21,57fb57aeb7154a53fba7f110901fcb89,match,0.72,NA
C,female,no,12/12/15,34,0acf21595c7bf5cb6436725b887979f2,match,0.72,NA
C,female,no,12/12/15,31,a58215d7bdcd8886f35498b7bf225a0b,match,0.72,NA
C,female,no,12/12/15,33,315c3732aedebff2eb62ef88af000564,match,0.72,NA
C,female,no,12/12/15,33,2e535d2116b95f10234008f4b90ffa44,match,0.72,NA
C,female,no,12/12/15,26,b4c7acceca3060667b6c6dfa76ab0622,match,0.72,NA
C,female,no,12/12/15,31,66d23ddb4c2209bed32a6f8a32928465,match,0.72,NA
C,female,no,12/12/15,31,efa31dfa0583645ce3e16ef78829889d,match,0.72,NA
C,female,no,12/12/15,23,84415c190eea70a214a396c0927c47ca,match,0.72,NA
C,female,no,12/12/15,27,54d2290223c75c29dcee7206a760077a,match,0.72,NA
C,female,no,12/12/15,24,402df54082238cf82e07ff0976a4b87c,match,0.72,NA
C,female,no,12/12/15,32,2a8813ca0189e7321557fcb32b2585d2,match,0.72,NA
C,female,no,12/12/15,22,85f889cf036759439ef65b1e0c28c215,match,0.72,NA
C,female,no,12/12/15,20,017770c4ad06d7f64ddd523002c05984,match,0.72,NA
C,female,no,12/12/15,24,36a487c9b8d19b072e72daa2fae2b887,match,0.72,NA
C,female,no,12/12/15,33,3ad6ae96a38a288e7ba200e8f3199e3a,match,0.72,NA
C,female,no,12/12/15,31,c59b1e67a12c3b6273ddd816cbd8957c,match,0.72,NA
C,female,no,12/12/15,35,504a27025d03a090cd8b484b6d72e162,match,0.72,NA
C,female,no,12/12/15,34,550c72b96f93b61641b5eb4a5ff5d8ad,match,0.72,NA
C,female,no,12/12/15,33,d0a4ee85c576dd07983c195ba4e70ba6,match,0.72,NA
C,female,no,12/12/15,26,dd9118d101ebeabc19d785f74e7335c8,match,0.72,NA
C,female,no,12/13/15,38,c2ad1e15c0269b609194c7898118f69c,match,0.72,NA
C,female,no,12/13/15,30,66d23ddb4c2209bed32a6f8a32928465,match,0.72,NA
C,female,no,12/13/15,28,03c50466f84b274de50aa8b9e22b30f8,match,0.72,NA
C,female,no,12/13/15,31,47333e7fd8558bd62badda5903ac6e9e,match,0.72,NA
C,female,no,12/13/15,22,6d8a50782247b3ee26be4bfed6d55491,match,0.72,NA
C,female,no,12/13/15,26,2c4a9479e725d5482bd27c6bdd8f54ab,match,0.72,NA
C,female,no,12/13/15,35,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.72,NA
C,female,no,12/13/15,30,c3a2af30bde2fd25f0e1ce2c55724c61,match,0.72,NA
C,female,no,12/13/15,23,38dc772e8ecad3a2ace6eaab466516c1,match,0.72,NA
C,female,no,12/13/15,30,962f684f7c594390cfb83ed1c173f39c,match,0.72,NA
C,female,no,12/13/15,29,24181481e6103d59e6661a3612c48752,match,0.72,NA
C,female,no,12/13/15,28,efa31dfa0583645ce3e16ef78829889d,match,0.72,NA
C,female,no,12/13/15,27,c0c4532a52da3078919f767262b4a515,match,0.72,NA
C,female,no,12/13/15,26,23cb445eda4927a92cf42373d781d0e7,match,0.72,NA
C,female,no,12/13/15,29,86a452ad496530d3cc00e31fd6c908b5,match,0.72,NA
C,female,no,12/13/15,35,34d2008d95fc38850f3c6ccf3df6688d,match,0.72,NA
C,female,no,12/13/15,37,3e6e1b3f12d5279beb642e0453ce6eda,match,0.72,NA
C,female,no,12/13/15,30,7c2140d7f9a4a15e00d259c0f427d19a,match,0.72,NA
C,female,no,12/13/15,21,308e9c9637cb85b2d4d3f37ca60500e1,match,0.72,NA
C,female,no,12/13/15,23,875251417980405f61f5f5bdc887e484,match,0.72,NA
C,female,no,12/13/15,34,e976f8db85be716105c62ce7ec0f1a38,match,0.72,NA
C,female,no,12/13/15,25,f579b93ea52a1f02d32f1864cb0d9067,match,0.72,NA
C,female,no,12/13/15,31,6e8b718c56952a44136f51485e9ae5d2,match,0.72,NA
C,female,no,12/13/15,26,80fd6b1b180830a6668d21ebdfc589e0,match,0.72,NA
C,female,no,12/13/15,31,9f6086f0deb535ca9a16dbe4d66d8e47,match,0.72,NA
C,female,no,12/13/15,28,b6f2fecee0ac366b4418f86f918033b6,match,0.72,NA
C,female,no,12/13/15,31,a2149aef18a40cc9c8749d6484592f3b,match,0.72,NA
C,female,no,12/13/15,28,b77ccbe4fe547daa7e769aef67cd931d,match,0.72,NA
C,female,no,12/13/15,38,2b596b36487a284b4dd7c196924329ec,match,0.72,NA
C,female,no,12/13/15,31,80fd6b1b180830a6668d21ebdfc589e0,match,0.72,NA
C,female,no,12/13/15,30,987ba77b4a2b796c9aa8c4198eced807,match,0.72,NA
C,female,no,12/13/15,34,72574c3966bf6743c51abac7fc7713f2,match,0.72,NA
C,female,no,12/13/15,27,522c42487cf32d6878bcb2d8ee425612,match,0.72,NA
C,female,no,12/13/15,35,865fa8683a9d91219338dfe9bfcc0586,match,0.72,NA
C,female,no,12/13/15,26,504a27025d03a090cd8b484b6d72e162,match,0.72,NA
C,female,no,12/13/15,33,65ce6a63e0bb60f4c70f8946f895ce8d,match,0.72,NA
C,female,no,12/13/15,26,fd61f2f0cd64c7aea79c65ce7865cda9,match,0.72,NA
C,female,no,12/13/15,21,9f6086f0deb535ca9a16dbe4d66d8e47,match,0.72,NA
C,female,no,12/13/15,36,37bf2da4ed7dd6c10b89506deda00e86,match,0.72,NA
C,female,no,12/13/15,34,4043770e39a4b04048146cdd0dbb17b0,match,0.72,NA
C,female,yes,1/14/16,37,c67a5037206e61d38ad90b35ec7b7437,match,0.72,NA
C,female,yes,1/14/16,29,47274cdf26f56fff0916fda034c4cdeb,match,0.72,NA
C,female,yes,1/14/16,26,cf07c404e7c5090ae71cb19331044a74,match,0.72,NA
C,female,yes,1/14/16,33,b0b030d96f4a72941e4b6cd298001093,match,0.72,NA
C,female,yes,1/14/16,22,c206e673a2214ba7318b97687886214c,match,0.72,NA
C,female,yes,1/14/16,34,f13afa28dc307c59ef7e7737985efece,match,0.72,NA
C,female,yes,1/14/16,38,5b97504738eb2170a7a03a8668ac0b0d,match,0.72,NA
C,female,yes,1/14/16,32,ebba2a0c683217d1fa9e1b683abcf595,match,0.72,NA
C,female,yes,1/14/16,35,fd61f2f0cd64c7aea79c65ce7865cda9,match,0.72,NA
C,female,yes,1/14/16,34,1c25f5aabd21c5ebae61f8e6f124e275,match,0.72,NA
C,female,yes,1/14/16,27,87061e5777a72a5bf636cb49feb14c5e,match,0.72,NA
C,female,yes,1/14/16,37,f7e90305f272cacdd2f36c2495972153,match,0.72,NA
C,female,yes,1/14/16,22,e3dd342c4d2455ccffd841e5e95f75c1,match,0.72,NA
C,female,yes,1/14/16,31,60584b94910244a06d42a9fa5228d3ca,match,0.72,NA
C,female,yes,1/14/16,34,44f9ed10f2575e1bd4614f4cb0d647f1,match,0.72,NA
C,female,yes,1/14/16,38,d2db78bef265641e8d51f12bab0048cb,match,0.72,NA
C,female,yes,1/14/16,33,feaae2d20c4d252632c95acaf09f39cf,match,0.72,NA
C,female,yes,1/14/16,38,5d97a436efba5b854a3266e8b2e66447,match,0.72,NA
C,female,yes,1/14/16,29,dd82d09e51606fe5006f38acdb19e9cb,match,0.72,NA
C,female,yes,1/14/16,33,2af9755a721f96a15c53365cb1d5a759,match,0.72,NA
C,female,yes,1/14/16,32,e5a540e1777ed8d284819c05ee792cd6,match,0.72,NA
C,female,yes,1/14/16,20,80fd6b1b180830a6668d21ebdfc589e0,match,0.72,NA
C,female,yes,1/14/16,36,f95206c861fa45fa42ee366d0b5c3423,match,0.72,NA
C,female,yes,1/14/16,31,fd8cb324a9a4ae0da5106fc022603a44,match,0.72,NA
C,female,yes,1/14/16,37,b0905093294537dfbffc09b08ca2ab24,match,0.72,NA
C,female,yes,1/14/16,35,d0e0f2f4b24e1bbc8d2bcb7fea909485,match,0.72,NA
C,female,yes,1/14/16,37,7e694938c95361b2cf46acbb7b4da5ee,match,0.72,NA
C,female,yes,1/14/16,36,ba2aa4982e8a0005cca871832dbbee5a,match,0.72,NA
C,female,yes,1/14/16,34,aba0c8014896eac3d703474926e0fe24,match,0.72,NA
C,female,yes,1/14/16,38,78af2f7dfcb697f9a231cd2df1485950,match,0.72,NA
C,female,yes,1/15/16,35,0e7ca3368dfc33965215e67a07d8f61c,match,0.72,NA
C,female,yes,1/15/16,34,df6e2a74c80e61ab948e8eda3e365505,match,0.72,NA
C,female,yes,1/15/16,32,1b8b6cfd0352baab967e33a5388ba4b0,match,0.72,NA
C,female,yes,1/15/16,34,ebb5cb51d8926d5d829a8c6aef6d17d9,match,0.72,NA
C,female,yes,1/15/16,28,1e1da1213cdeba983b1017e6c4a26331,match,0.72,NA
C,female,yes,1/15/16,25,7daa752e90f2ecf2c48a6d34a00ec8fd,match,0.72,NA
C,female,yes,1/15/16,38,21ebae94b29cca48ad6bcd40177b7053,match,0.72,NA
C,female,yes,1/15/16,32,f93b54a57f109f0158ced0f85b701443,match,0.72,NA
C,female,yes,1/15/16,36,e5a540e1777ed8d284819c05ee792cd6,match,0.72,NA
C,female,yes,1/15/16,23,6ab33674c6fa0a6e7fb445ae7b740726,match,0.72,NA
C,female,yes,1/15/16,25,7fd7fe30d5805a0d14dfb70a843066e4,match,0.72,NA
C,female,yes,1/15/16,26,0fc5d3a9b53d1ff4a38b4e30d1a960dd,match,0.72,NA
