year,month,region,precip,temp
2018,5,Bayern,77,15.66
2018,5,Hessen,60.1,15.870000000000001
2018,5,Mecklenburg-Vorpommern,12,15.76
2018,5,Niedersachsen,25.3,16.630000000000003
2018,5,Niedersachsen/Hamburg/Bremen,25,16.64
2018,5,Nordrhein-Westfalen,52.4,16.3
2018,5,Rheinland-Pfalz,91.3,15.78
2018,5,Schleswig-Holstein,21.4,15.59
2018,5,Saarland,118.6,15.97
2018,5,Sachsen,39.7,15.99
2018,5,Sachsen-Anhalt,20.3,16.77
2018,5,Thueringen/Sachsen-Anhalt,36.3,16.14
2018,5,Thueringen,57.3,15.31
2018,5,Deutschland,52,16.03
2019,5,Brandenburg/Berlin,39.2,12.3
2019,5,Brandenburg,39.3,12.28
2019,5,Baden-Wuerttemberg,121.3,10.44
2019,5,Bayern,130.8,10.239999999999998
2019,5,Hessen,99.3,10.870000000000001
2019,5,Mecklenburg-Vorpommern,37.5,11.33
2019,5,Niedersachsen,42.8,11.3
2019,5,Niedersachsen/Hamburg/Bremen,42.9,11.3
2019,5,Nordrhein-Westfalen,62.7,11.08
2019,5,Rheinland-Pfalz,79.7,11.129999999999999
2019,5,Schleswig-Holstein,55.7,10.77
2019,5,Saarland,89.1,11.450000000000001
2019,5,Sachsen,63.3,10.97
2019,5,Sachsen-Anhalt,43.1,11.83
2019,5,Thueringen/Sachsen-Anhalt,60.9,11.209999999999999
2019,5,Thueringen,84.1,10.4
2019,5,Deutschland,78.6,10.99
2020,5,Brandenburg/Berlin,32.3,12.19
2020,5,Brandenburg,32.3,12.18
2020,5,Baden-Wuerttemberg,53,12.370000000000001
2020,5,Bayern,58.5,11.58
2020,5,Hessen,36.2,11.98
2020,5,Mecklenburg-Vorpommern,22.7,11.51
2020,5,Niedersachsen,24.1,11.870000000000001
2020,5,Niedersachsen/Hamburg/Bremen,24.1,11.870000000000001
2020,5,Nordrhein-Westfalen,18.4,12.42
2020,5,Rheinland-Pfalz,31.9,12.82
2020,5,Schleswig-Holstein,27.6,11.209999999999999
2020,5,Saarland,44.9,13.33
2020,5,Sachsen,54.4,11.3
2020,5,Sachsen-Anhalt,30.1,12.139999999999999
2020,5,Thueringen/Sachsen-Anhalt,38.4,11.65
2020,5,Thueringen,49.3,11.03
2020,5,Deutschland,38.4,11.91
2021,5,Brandenburg/Berlin,63.9,11.93
2021,5,Brandenburg,64.2,11.92
2021,5,Baden-Wuerttemberg,124.1,10.129999999999999
2021,5,Bayern,127.9,10.05
2021,5,Hessen,79.6,10.48
2021,5,Mecklenburg-Vorpommern,63.7,11.11
2021,5,Niedersachsen,87.7,10.94
2021,5,Niedersachsen/Hamburg/Bremen,87.8,10.94
2021,5,Nordrhein-Westfalen,89.8,10.96
2021,5,Rheinland-Pfalz,84.6,10.49
2021,5,Schleswig-Holstein,104.2,10.5
2021,5,Saarland,105.4,10.54
2021,5,Sachsen,94.8,10.950000000000001
2021,5,Sachsen-Anhalt,64.7,11.709999999999999
2021,5,Thueringen/Sachsen-Anhalt,72.2,11.12
2021,5,Thueringen,81.9,10.34
2021,5,Deutschland,94.9,10.719999999999999
2022,5,Brandenburg/Berlin,28.5,14.92
2022,5,Brandenburg,28.5,14.9
2022,5,Baden-Wuerttemberg,48.6,14.88
2022,5,Bayern,66.6,14.53
2022,5,Hessen,38.5,14.729999999999999
2022,5,Mecklenburg-Vorpommern,34.7,13.4
2022,5,Niedersachsen,47.5,13.93
2022,5,Niedersachsen/Hamburg/Bremen,47.6,13.92
2022,5,Nordrhein-Westfalen,47.2,14.58
2022,5,Rheinland-Pfalz,39.8,15.27
2022,5,Schleswig-Holstein,71.5,12.76
2022,5,Saarland,45.2,15.59
2022,5,Sachsen,33.3,14.6
2022,5,Sachsen-Anhalt,34,14.92
2022,5,Thueringen/Sachsen-Anhalt,35,14.58
2022,5,Thueringen,36.4,14.129999999999999
2022,5,Deutschland,47,14.44
1881,6,Brandenburg/Berlin,62.3,15.729999999999999
1881,6,Brandenburg,62.1,15.709999999999999
1881,6,Baden-Wuerttemberg,75.5,15.3
1881,6,Bayern,83.9,14.65
1881,6,Hessen,41,15.3
1881,6,Mecklenburg-Vorpommern,41.5,15.08
1881,6,Niedersachsen,39.7,14.9
1881,6,Niedersachsen/Hamburg/Bremen,39.4,14.9
1881,6,Nordrhein-Westfalen,37.6,15.370000000000001
1881,6,Rheinland-Pfalz,37.1,15.56
1881,6,Schleswig-Holstein,32.4,14.8
1881,6,Saarland,38.3,15.83
1881,6,Sachsen,94.6,14.52
1881,6,Sachsen-Anhalt,61.3,15.46
1881,6,Thueringen/Sachsen-Anhalt,62.8,15.07
1881,6,Thueringen,64.6,14.59
1881,6,Deutschland,58.7,15.08
1882,6,Brandenburg/Berlin,82.2,15.05
1882,6,Brandenburg,81.9,15.04
1882,6,Baden-Wuerttemberg,134.9,14.06
1882,6,Bayern,121.6,13.59
1882,6,Hessen,120.9,14.12
1882,6,Mecklenburg-Vorpommern,74.2,14.92
1882,6,Niedersachsen,105.2,14.739999999999998
1882,6,Niedersachsen/Hamburg/Bremen,104.7,14.75
1882,6,Nordrhein-Westfalen,153.6,14.53
1882,6,Rheinland-Pfalz,106.9,14.33
1882,6,Schleswig-Holstein,79.9,15.05
1882,6,Saarland,100.1,14.51
1882,6,Sachsen,104.9,13.77
1882,6,Sachsen-Anhalt,80.8,14.94
1882,6,Thueringen/Sachsen-Anhalt,91.4,14.44
1882,6,Thueringen,104.7,13.8
1882,6,Deutschland,110.4,14.34
1883,6,Brandenburg/Berlin,33.2,17.38
1883,6,Brandenburg,33.1,17.36
1883,6,Baden-Wuerttemberg,77.1,15.719999999999999
1883,6,Bayern,120.3,15.47
1883,6,Hessen,34.2,16.330000000000002
1883,6,Mecklenburg-Vorpommern,23.6,16.32
1883,6,Niedersachsen,30.9,16.259999999999998
1883,6,Niedersachsen/Hamburg/Bremen,30.7,16.259999999999998
1883,6,Nordrhein-Westfalen,44.7,16.52
1883,6,Rheinland-Pfalz,34.8,16.4
1883,6,Schleswig-Holstein,27.5,15.92
1883,6,Saarland,32,16.58
1883,6,Sachsen,59.9,16.52
1883,6,Sachsen-Anhalt,30.1,17.23
1883,6,Thueringen/Sachsen-Anhalt,35.3,16.72
1883,6,Thueringen,41.8,16.07
1883,6,Deutschland,56.5,16.23
1884,6,Brandenburg/Berlin,85.8,14.26
1884,6,Brandenburg,85.5,14.25
1884,6,Baden-Wuerttemberg,85.1,12.719999999999999
1884,6,Bayern,116.6,12.1
1884,6,Hessen,57.9,12.88
1884,6,Mecklenburg-Vorpommern,56.2,13.82
1884,6,Niedersachsen,73.8,13.28
1884,6,Niedersachsen/Hamburg/Bremen,73.5,13.29
1884,6,Nordrhein-Westfalen,55.9,13.350000000000001
1884,6,Rheinland-Pfalz,44.7,13.350000000000001
1884,6,Schleswig-Holstein,52.1,13.69
1884,6,Saarland,45.2,13.7
1884,6,Sachsen,108.1,12.91
1884,6,Sachsen-Anhalt,85.6,13.77
1884,6,Thueringen/Sachsen-Anhalt,83.5,13.209999999999999
1884,6,Thueringen,80.9,12.51
1884,6,Deutschland,80.6,13.09
1885,6,Brandenburg/Berlin,62,17.87
1885,6,Brandenburg,62,17.84
1885,6,Baden-Wuerttemberg,66.1,17.16
1885,6,Bayern,58.7,16.650000000000002
1885,6,Hessen,58.9,16.419999999999998
1885,6,Mecklenburg-Vorpommern,76.9,16.16
1885,6,Niedersachsen,71.7,16.08
1885,6,Niedersachsen/Hamburg/Bremen,71.4,16.07
1885,6,Nordrhein-Westfalen,73.9,16.57
1885,6,Rheinland-Pfalz,70.3,16.9
1885,6,Schleswig-Holstein,61.3,15.26
1885,6,Saarland,70.3,17.27
1885,6,Sachsen,52.2,17.1
1885,6,Sachsen-Anhalt,51.8,17.21
1885,6,Thueringen/Sachsen-Anhalt,54.5,16.75
1885,6,Thueringen,57.8,16.18
1885,6,Deutschland,64.2,16.67
1886,6,Brandenburg/Berlin,69.9,15.68
1886,6,Brandenburg,69.6,15.67
1886,6,Baden-Wuerttemberg,179.5,13.76
1886,6,Bayern,175.3,13.56
1886,6,Hessen,115.6,14.07
1886,6,Mecklenburg-Vorpommern,44.4,14.62
1886,6,Niedersachsen,77.8,14.38
1886,6,Niedersachsen/Hamburg/Bremen,77.5,14.38
1886,6,Nordrhein-Westfalen,102.7,14.450000000000001
1886,6,Rheinland-Pfalz,119.4,14.15
1886,6,Schleswig-Holstein,48,14.26
1886,6,Saarland,112.8,14.32
1886,6,Sachsen,97.1,14.5
1886,6,Sachsen-Anhalt,73.8,15.11
1886,6,Thueringen/Sachsen-Anhalt,87.4,14.5
1886,6,Thueringen,104.5,13.739999999999998
1886,6,Deutschland,112.3,14.27
1887,6,Brandenburg/Berlin,27.8,15.78
1887,6,Brandenburg,27.8,15.77
1887,6,Baden-Wuerttemberg,60,16.03
1887,6,Bayern,41.5,15.11
1887,6,Hessen,21.3,15.729999999999999
1887,6,Mecklenburg-Vorpommern,21.1,15.12
1887,6,Niedersachsen,17.5,15.209999999999999
1887,6,Niedersachsen/Hamburg/Bremen,17.3,15.209999999999999
1887,6,Nordrhein-Westfalen,21.8,15.84
1887,6,Rheinland-Pfalz,45.1,16.34
1887,6,Schleswig-Holstein,13.5,14.98
1887,6,Saarland,65.1,16.53
1887,6,Sachsen,42.9,14.61
1887,6,Sachsen-Anhalt,24.5,15.729999999999999
1887,6,Thueringen/Sachsen-Anhalt,24.6,15.33
1887,6,Thueringen,24.8,14.82
1887,6,Deutschland,32,15.450000000000001
1888,6,Brandenburg/Berlin,47.3,16.62
1888,6,Brandenburg,47.2,16.610000000000003
1888,6,Baden-Wuerttemberg,135.7,16.18
1888,6,Bayern,117.8,15.739999999999998
1888,6,Hessen,108.3,15.83
1888,6,Mecklenburg-Vorpommern,55.7,14.950000000000001
1888,6,Niedersachsen,68,15.51
1888,6,Niedersachsen/Hamburg/Bremen,68.2,15.51
1888,6,Nordrhein-Westfalen,85.1,15.93
1888,6,Rheinland-Pfalz,130.3,16.12
1888,6,Schleswig-Holstein,97.5,14.34
1888,6,Saarland,136.9,16.310000000000002
1888,6,Sachsen,74.1,15.79
1888,6,Sachsen-Anhalt,46,16.479999999999997
1888,6,Thueringen/Sachsen-Anhalt,63.3,15.99
1888,6,Thueringen,85,15.370000000000001
1888,6,Deutschland,91.2,15.79
1889,6,Brandenburg/Berlin,50.8,20.24
1889,6,Brandenburg,50.6,20.22
1889,6,Baden-Wuerttemberg,153.2,17.64
1889,6,Bayern,123.2,17.459999999999997
1889,6,Hessen,60.2,18.54
1889,6,Mecklenburg-Vorpommern,28.2,19.32
1889,6,Niedersachsen,45.4,19.14
1889,6,Niedersachsen/Hamburg/Bremen,45.2,19.14
1889,6,Nordrhein-Westfalen,55.7,19.01
1889,6,Rheinland-Pfalz,87.5,18.35
1889,6,Schleswig-Holstein,33.9,18.86
1889,6,Saarland,102.2,18.53
1889,6,Sachsen,71.7,18.59
1889,6,Sachsen-Anhalt,51.8,19.85
1889,6,Thueringen/Sachsen-Anhalt,60.6,19.04
1889,6,Thueringen,71.5,18.03
1889,6,Deutschland,78,18.62
1890,6,Brandenburg/Berlin,92.3,14.8
1890,6,Brandenburg,92.1,14.78
1890,6,Baden-Wuerttemberg,84.2,13.98
1890,6,Bayern,120.4,13.27
1890,6,Hessen,58.5,13.82
1890,6,Mecklenburg-Vorpommern,75.2,14.2
1890,6,Niedersachsen,83.3,13.88
1890,6,Niedersachsen/Hamburg/Bremen,83.7,13.88
1890,6,Nordrhein-Westfalen,65.5,13.98
1890,6,Rheinland-Pfalz,49.5,14.08
1890,6,Schleswig-Holstein,75.5,13.719999999999999
1890,6,Saarland,44.6,14.44
1890,6,Sachsen,103.1,13.52
1890,6,Sachsen-Anhalt,85.1,14.5
1890,6,Thueringen/Sachsen-Anhalt,78.9,13.96
1890,6,Thueringen,71.1,13.29
1890,6,Deutschland,85.9,13.870000000000001
1891,6,Brandenburg/Berlin,84.6,15.209999999999999
1891,6,Brandenburg,84.7,15.19
1891,6,Baden-Wuerttemberg,127.8,15.2
1891,6,Bayern,108,14.68
1891,6,Hessen,125.7,14.65
1891,6,Mecklenburg-Vorpommern,55.6,13.870000000000001
1891,6,Niedersachsen,91.3,14.77
1891,6,Niedersachsen/Hamburg/Bremen,90.5,14.77
1891,6,Nordrhein-Westfalen,129.5,15.01
1891,6,Rheinland-Pfalz,133.2,14.950000000000001
1891,6,Schleswig-Holstein,30,14.219999999999999
1891,6,Saarland,122.1,15.06
1891,6,Sachsen,120.7,14.46
1891,6,Sachsen-Anhalt,108.7,14.860000000000001
1891,6,Thueringen/Sachsen-Anhalt,119.1,14.44
1891,6,Thueringen,132.3,13.91
1891,6,Deutschland,105.2,14.729999999999999
1892,6,Brandenburg/Berlin,48.7,16.29
1892,6,Brandenburg,48.9,16.27
1892,6,Baden-Wuerttemberg,105.7,15.49
1892,6,Bayern,144,15.16
1892,6,Hessen,72.7,14.9
1892,6,Mecklenburg-Vorpommern,76.6,14.639999999999999
1892,6,Niedersachsen,75.5,14.47
1892,6,Niedersachsen/Hamburg/Bremen,75.5,14.47
1892,6,Nordrhein-Westfalen,74.4,14.8
1892,6,Rheinland-Pfalz,73.6,15.2
1892,6,Schleswig-Holstein,83.4,13.629999999999999
1892,6,Saarland,74.1,15.25
1892,6,Sachsen,71.8,15.54
1892,6,Sachsen-Anhalt,51.5,15.92
1892,6,Thueringen/Sachsen-Anhalt,57.1,15.42
1892,6,Thueringen,64.1,14.78
1892,6,Deutschland,87.7,15.1
1893,6,Brandenburg/Berlin,37.7,16.62
1893,6,Brandenburg,37.9,16.6
1893,6,Baden-Wuerttemberg,71,15.97
1893,6,Bayern,76.8,15.26
1893,6,Hessen,39.7,15.94
1893,6,Mecklenburg-Vorpommern,32.4,15.34
1893,6,Niedersachsen,31.2,15.62
1893,6,Niedersachsen/Hamburg/Bremen,31.3,15.62
1893,6,Nordrhein-Westfalen,31.6,16.130000000000003
1893,6,Rheinland-Pfalz,41.9,16.36
1893,6,Schleswig-Holstein,33.4,15.229999999999999
1893,6,Saarland,51,16.56
1893,6,Sachsen,38.8,15.8
1893,6,Sachsen-Anhalt,29.7,16.53
1893,6,Thueringen/Sachsen-Anhalt,32.1,16.02
1893,6,Thueringen,35.1,15.38
1893,6,Deutschland,46.7,15.8
1894,6,Brandenburg/Berlin,82.9,15.06
1894,6,Brandenburg,82.6,15.04
1894,6,Baden-Wuerttemberg,75.2,14.43
1894,6,Bayern,104.3,13.68
1894,6,Hessen,77.3,14.18
1894,6,Mecklenburg-Vorpommern,84.9,14.350000000000001
1894,6,Niedersachsen,112.7,14.16
1894,6,Niedersachsen/Hamburg/Bremen,112.9,14.16
1894,6,Nordrhein-Westfalen,102.2,14.34
1894,6,Rheinland-Pfalz,62.3,14.350000000000001
1894,6,Schleswig-Holstein,100,14.09
1894,6,Saarland,59.1,14.4
1894,6,Sachsen,86.5,13.950000000000001
1894,6,Sachsen-Anhalt,66.4,14.98
1894,6,Thueringen/Sachsen-Anhalt,70.1,14.360000000000001
1894,6,Thueringen,74.7,13.59
1894,6,Deutschland,90.3,14.219999999999999
1895,6,Brandenburg/Berlin,50.1,17.05
1895,6,Brandenburg,50,17.03
1895,6,Baden-Wuerttemberg,121.8,15.56
1895,6,Bayern,114.4,15.12
1895,6,Hessen,48.3,15.67
1895,6,Mecklenburg-Vorpommern,54.5,15.55
1895,6,Niedersachsen,59.9,15.62
1895,6,Niedersachsen/Hamburg/Bremen,60.3,15.62
1895,6,Nordrhein-Westfalen,55.8,15.94
1895,6,Rheinland-Pfalz,71.4,15.75
1895,6,Schleswig-Holstein,62.9,15.129999999999999
1895,6,Saarland,80.7,16.01
1895,6,Sachsen,66.6,16.04
1895,6,Sachsen-Anhalt,61.2,16.59
1895,6,Thueringen/Sachsen-Anhalt,58.7,15.98
1895,6,Thueringen,55.5,15.209999999999999
1895,6,Deutschland,75.8,15.719999999999999
1896,6,Brandenburg/Berlin,72.2,18.29
1896,6,Brandenburg,71.4,18.279999999999998
1896,6,Baden-Wuerttemberg,145.5,15.870000000000001
1896,6,Bayern,144.9,15.29
1896,6,Hessen,86.4,16.55
1896,6,Mecklenburg-Vorpommern,68.3,17.77
1896,6,Niedersachsen,75.6,17.23
1896,6,Niedersachsen/Hamburg/Bremen,75.6,17.24
1896,6,Nordrhein-Westfalen,70.3,17.02
1896,6,Rheinland-Pfalz,79,16.68
1896,6,Schleswig-Holstein,50.5,17.3
1896,6,Saarland,83.6,16.82
1896,6,Sachsen,98.3,16.73
1896,6,Sachsen-Anhalt,88.4,17.56
1896,6,Thueringen/Sachsen-Anhalt,95.6,16.87
1896,6,Thueringen,104.6,16.01
1896,6,Deutschland,98.1,16.68
1897,6,Brandenburg/Berlin,19.2,18.07
1897,6,Brandenburg,19.3,18.05
1897,6,Baden-Wuerttemberg,87.7,17.03
1897,6,Bayern,104.5,16.130000000000003
1897,6,Hessen,62.3,16.85
1897,6,Mecklenburg-Vorpommern,18.6,16.86
1897,6,Niedersachsen,30.6,17.110000000000003
1897,6,Niedersachsen/Hamburg/Bremen,30.4,17.110000000000003
1897,6,Nordrhein-Westfalen,75.7,17.25
1897,6,Rheinland-Pfalz,81.4,17.24
1897,6,Schleswig-Holstein,21.6,16.650000000000002
1897,6,Saarland,93.6,17.56
1897,6,Sachsen,34.4,17.18
1897,6,Sachsen-Anhalt,31.7,17.77
1897,6,Thueringen/Sachsen-Anhalt,36.6,17.1
1897,6,Thueringen,42.9,16.25
1897,6,Deutschland,59,16.97
1898,6,Brandenburg/Berlin,49.4,16.16
1898,6,Brandenburg,49.1,16.150000000000002
1898,6,Baden-Wuerttemberg,111.9,14.69
1898,6,Bayern,113,14.05
1898,6,Hessen,73.7,14.79
1898,6,Mecklenburg-Vorpommern,48.4,14.99
1898,6,Niedersachsen,63.5,14.81
1898,6,Niedersachsen/Hamburg/Bremen,63.4,14.82
1898,6,Nordrhein-Westfalen,77.1,14.78
1898,6,Rheinland-Pfalz,94.5,14.89
1898,6,Schleswig-Holstein,74.9,14.4
1898,6,Saarland,79.1,15.04
1898,6,Sachsen,69,15.18
1898,6,Sachsen-Anhalt,50.1,15.76
1898,6,Thueringen/Sachsen-Anhalt,62.3,15.11
1898,6,Thueringen,77.5,14.3
1898,6,Deutschland,80.3,14.81
1899,6,Brandenburg/Berlin,47.2,14.93
1899,6,Brandenburg,47.4,14.92
1899,6,Baden-Wuerttemberg,70.7,15.06
1899,6,Bayern,73.1,14.2
1899,6,Hessen,55.1,14.8
1899,6,Mecklenburg-Vorpommern,30.8,14.05
1899,6,Niedersachsen,18.2,15
1899,6,Niedersachsen/Hamburg/Bremen,18.2,15.01
1899,6,Nordrhein-Westfalen,30.7,15.19
1899,6,Rheinland-Pfalz,48.7,15.229999999999999
1899,6,Schleswig-Holstein,17.8,14.89
1899,6,Saarland,24.8,15.719999999999999
1899,6,Sachsen,77.6,14.229999999999999
1899,6,Sachsen-Anhalt,36.8,15.17
1899,6,Thueringen/Sachsen-Anhalt,47.5,14.61
1899,6,Thueringen,60.9,13.91
1899,6,Deutschland,48.8,14.719999999999999
1900,6,Brandenburg/Berlin,95,16.99
1900,6,Brandenburg,94.6,16.979999999999997
1900,6,Baden-Wuerttemberg,64.9,16.279999999999998
1900,6,Bayern,91.4,15.39
1900,6,Hessen,92.8,15.870000000000001
1900,6,Mecklenburg-Vorpommern,72.2,15.76
1900,6,Niedersachsen,111.9,15.91
1900,6,Niedersachsen/Hamburg/Bremen,111.7,15.91
1900,6,Nordrhein-Westfalen,111.7,15.77
1900,6,Rheinland-Pfalz,71.4,16.17
1900,6,Schleswig-Holstein,76.8,15.5
1900,6,Saarland,34.7,16.56
1900,6,Sachsen,112.3,16.17
1900,6,Sachsen-Anhalt,97.5,16.67
1900,6,Thueringen/Sachsen-Anhalt,98.8,16.14
1900,6,Thueringen,100.4,15.47
1900,6,Deutschland,92.2,15.950000000000001
1901,6,Brandenburg/Berlin,50.9,16.52
1901,6,Brandenburg,51.3,16.51
1901,6,Baden-Wuerttemberg,98.3,15.96
1901,6,Bayern,97,15.68
1901,6,Hessen,52.3,15.54
1901,6,Mecklenburg-Vorpommern,57.7,14.91
1901,6,Niedersachsen,46.6,15.18
1901,6,Niedersachsen/Hamburg/Bremen,46.7,15.17
1901,6,Nordrhein-Westfalen,45.2,15.31
1901,6,Rheinland-Pfalz,46.7,16.04
1901,6,Schleswig-Holstein,77.5,14.55
1901,6,Saarland,50.9,16.27
1901,6,Sachsen,67.4,16.03
1901,6,Sachsen-Anhalt,32.9,16.24
1901,6,Thueringen/Sachsen-Anhalt,47.7,15.68
1901,6,Thueringen,66.3,14.97
1901,6,Deutschland,65.7,15.61
1902,6,Brandenburg/Berlin,67,16.459999999999997
1902,6,Brandenburg,67.1,16.439999999999998
1902,6,Baden-Wuerttemberg,71,14.7
1902,6,Bayern,97,14.44
1902,6,Hessen,52.9,15.27
1902,6,Mecklenburg-Vorpommern,48.1,15.05
1902,6,Niedersachsen,53.5,15.950000000000001
1902,6,Niedersachsen/Hamburg/Bremen,53.5,15.950000000000001
1902,6,Nordrhein-Westfalen,64.1,15.53
1902,6,Rheinland-Pfalz,51.2,15.05
1902,6,Schleswig-Holstein,58.8,15.219999999999999
1902,6,Saarland,65.4,15.03
1902,6,Sachsen,97.3,15.67
1902,6,Sachsen-Anhalt,65.1,16.32
1902,6,Thueringen/Sachsen-Anhalt,63.8,15.67
1902,6,Thueringen,62.2,14.84
1902,6,Deutschland,69.3,15.3
1903,6,Brandenburg/Berlin,37,16.03
1903,6,Brandenburg,37,16.02
1903,6,Baden-Wuerttemberg,68.3,14.52
1903,6,Bayern,59.2,14.57
1903,6,Hessen,46.1,14.7
1903,6,Mecklenburg-Vorpommern,41.2,14.92
1903,6,Niedersachsen,57,14.78
1903,6,Niedersachsen/Hamburg/Bremen,56.6,14.79
1903,6,Nordrhein-Westfalen,49.3,14.719999999999999
1903,6,Rheinland-Pfalz,72.9,14.7
1903,6,Schleswig-Holstein,39.6,14.709999999999999
1903,6,Saarland,87.6,14.58
1903,6,Sachsen,34.9,14.96
1903,6,Sachsen-Anhalt,24.7,15.67
1903,6,Thueringen/Sachsen-Anhalt,29,14.99
1903,6,Thueringen,34.5,14.139999999999999
1903,6,Deutschland,50.9,14.84
1904,6,Brandenburg/Berlin,37.5,16.1
1904,6,Brandenburg,37.4,16.08
1904,6,Baden-Wuerttemberg,75.4,15.89
1904,6,Bayern,70.8,15.450000000000001
1904,6,Hessen,67.1,15.19
1904,6,Mecklenburg-Vorpommern,37,14.7
1904,6,Niedersachsen,46.9,14.66
1904,6,Niedersachsen/Hamburg/Bremen,46.6,14.66
1904,6,Nordrhein-Westfalen,62.1,14.950000000000001
1904,6,Rheinland-Pfalz,76,15.54
1904,6,Schleswig-Holstein,40.8,14.18
1904,6,Saarland,68.2,15.729999999999999
1904,6,Sachsen,46.5,15.139999999999999
1904,6,Sachsen-Anhalt,49.2,15.59
1904,6,Thueringen/Sachsen-Anhalt,52.5,15.12
1904,6,Thueringen,56.7,14.52
1904,6,Deutschland,57.8,15.229999999999999
1905,6,Brandenburg/Berlin,77.1,18.32
1905,6,Brandenburg,77.2,18.3
1905,6,Baden-Wuerttemberg,74.3,16.53
1905,6,Bayern,61.2,16.4
1905,6,Hessen,77.2,16.939999999999998
1905,6,Mecklenburg-Vorpommern,57.8,16.85
1905,6,Niedersachsen,82.7,17.29
1905,6,Niedersachsen/Hamburg/Bremen,82.2,17.3
1905,6,Nordrhein-Westfalen,107.2,17.24
1905,6,Rheinland-Pfalz,96.8,16.8
1905,6,Schleswig-Holstein,55.9,16.73
1905,6,Saarland,91,16.5
1905,6,Sachsen,76.3,17.310000000000002
1905,6,Sachsen-Anhalt,75.8,17.91
1905,6,Thueringen/Sachsen-Anhalt,79.5,17.22
1905,6,Thueringen,84.1,16.35
1905,6,Deutschland,76.5,17.01
1906,6,Brandenburg/Berlin,53.3,16.14
1906,6,Brandenburg,53.1,16.130000000000003
1906,6,Baden-Wuerttemberg,105.9,14.19
1906,6,Bayern,122.8,13.92
1906,6,Hessen,66.5,14.59
1906,6,Mecklenburg-Vorpommern,40.5,15.32
1906,6,Niedersachsen,48.9,14.93
1906,6,Niedersachsen/Hamburg/Bremen,48.9,14.94
1906,6,Nordrhein-Westfalen,71.1,14.65
1906,6,Rheinland-Pfalz,60.3,14.41
1906,6,Schleswig-Holstein,44.3,14.96
1906,6,Saarland,79.7,14.4
1906,6,Sachsen,82.2,14.729999999999999
1906,6,Sachsen-Anhalt,61.2,15.79
1906,6,Thueringen/Sachsen-Anhalt,65,15.06
1906,6,Thueringen,69.8,14.139999999999999
1906,6,Deutschland,76.4,14.709999999999999
1907,6,Brandenburg/Berlin,69.6,15.9
1907,6,Brandenburg,69.9,15.89
1907,6,Baden-Wuerttemberg,73.6,14.78
1907,6,Bayern,78,14.69
1907,6,Hessen,70.5,14.370000000000001
1907,6,Mecklenburg-Vorpommern,78.4,14.219999999999999
1907,6,Niedersachsen,84.3,14.19
1907,6,Niedersachsen/Hamburg/Bremen,83.9,14.19
1907,6,Nordrhein-Westfalen,84,14.16
1907,6,Rheinland-Pfalz,43.9,14.350000000000001
1907,6,Schleswig-Holstein,98.6,13.44
1907,6,Saarland,32.2,14.26
1907,6,Sachsen,82.9,15.27
1907,6,Sachsen-Anhalt,68,15.39
1907,6,Thueringen/Sachsen-Anhalt,66.3,14.82
1907,6,Thueringen,64.1,14.1
1907,6,Deutschland,75.6,14.6
1908,6,Brandenburg/Berlin,21.3,18.01
1908,6,Brandenburg,21.6,17.99
1908,6,Baden-Wuerttemberg,65.4,17.39
1908,6,Bayern,78.4,16.939999999999998
1908,6,Hessen,43.9,17.130000000000003
1908,6,Mecklenburg-Vorpommern,37.6,16.37
1908,6,Niedersachsen,50.4,16.66
1908,6,Niedersachsen/Hamburg/Bremen,50.4,16.66
1908,6,Nordrhein-Westfalen,54.2,16.919999999999998
1908,6,Rheinland-Pfalz,57,17.21
1908,6,Schleswig-Holstein,69,15.69
1908,6,Saarland,78.1,17.32
1908,6,Sachsen,57.2,17.29
1908,6,Sachsen-Anhalt,26.5,17.62
1908,6,Thueringen/Sachsen-Anhalt,42.3,17.130000000000003
1908,6,Thueringen,62.1,16.5
1908,6,Deutschland,55.1,17.01
1909,6,Brandenburg/Berlin,59.2,15.55
1909,6,Brandenburg,59,15.54
1909,6,Baden-Wuerttemberg,137.3,13.739999999999998
1909,6,Bayern,116.1,13.79
1909,6,Hessen,65.2,13.629999999999999
1909,6,Mecklenburg-Vorpommern,69.7,14.3
1909,6,Niedersachsen,49.8,13.92
1909,6,Niedersachsen/Hamburg/Bremen,50,13.93
1909,6,Nordrhein-Westfalen,63.6,13.49
1909,6,Rheinland-Pfalz,68.2,13.65
1909,6,Schleswig-Holstein,56.1,13.729999999999999
1909,6,Saarland,74.5,13.98
1909,6,Sachsen,64.7,14.8
1909,6,Sachsen-Anhalt,68.5,15.05
1909,6,Thueringen/Sachsen-Anhalt,66,14.4
1909,6,Thueringen,62.9,13.6
1909,6,Deutschland,80.1,14.06
1910,6,Brandenburg/Berlin,63.2,18.439999999999998
1910,6,Brandenburg,63.3,18.419999999999998
1910,6,Baden-Wuerttemberg,169.8,15.66
1910,6,Bayern,147.8,15.629999999999999
1910,6,Hessen,101.4,16.08
1910,6,Mecklenburg-Vorpommern,60.3,17.06
1910,6,Niedersachsen,88.6,17
1910,6,Niedersachsen/Hamburg/Bremen,88.4,17.02
1910,6,Nordrhein-Westfalen,105.7,16.29
1910,6,Rheinland-Pfalz,126.6,15.93
1910,6,Schleswig-Holstein,85.5,16.58
1910,6,Saarland,136,16.05
1910,6,Sachsen,91.9,17.03
