timestamp,code,i01,i02r,i03,i04,i05,i06r,i07,i08,i09,i10,n_facebook_friends,n_hangover,age,sex,extra_single_item,time_conversation,presentation,n_party,clients,extra_vignette,i21,extra_vignette2,major,smoker,sleep_week,sleep_wend,clients_freq,extra_mean,extra_md,extra_aad,extra_mode,extra_iqr
19.03.2016 14:43:13,SKS,2,2,1,2,2,2,3,2,3,2,NA,NA,31,Frau,3,10,ja,4,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.1,2,0.36000000000000004,2,0
19.03.2016 15:01:13,RBL,4,4,1,4,4,4,3,3,3,3,NA,0,42,Mann,3,10,ja,5,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,1,NA,NA,NA,NA,3,3.3,3.5,0.7,4,1
19.03.2016 17:11:55,MKH,4,2,2,4,4,3,3,4,3,1,400,4,25,Frau,3,1,ja,15,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,2,NA,NA,NA,NA,2,3,3,0.8,4,1.75
20.03.2016 21:58:30,WAP,3,2,1,2,3,3,2,1,2,1,300,0,19,Mann,2,30,ja,1,NA,passt insgesamt,NA,4,NA,NA,NA,NA,NA,2,2,0.6,2,1.5
21.03.2016 14:46:17,JNM,4,4,1,4,3,3,3,4,4,3,800,3,22,Frau,3,15,ja,18,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3.3,3.5,0.7,4,1
21.03.2016 14:46:19,MSL,4,4,2,3,3,4,3,4,4,2,1200,5,20,Frau,NA,15,nein,30,NA,passt insgesamt,NA,3,NA,NA,NA,NA,NA,3.3,3.5,0.7,4,1
21.03.2016 14:51:48,tpb,2,1,1,2,2,1,3,3,4,1,40,0,18,Frau,2,5,ja,6,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2,0.8,1,1.75
21.03.2016 14:52:43,NA,3,1,2,3,3,2,4,2,3,2,500,5,20,Mann,3,20,nein,15,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,4,NA,NA,NA,NA,3,2.5,2.5,0.7,2,1
21.03.2016 14:53:19,MBU,3,3,4,3,3,3,3,4,4,3,500,10,18,NA,2,30,nein,30,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3.3,3,0.41999999999999993,3,0.75
21.03.2016 14:53:30,WKM,3,3,1,3,2,2,2,1,3,1,200,0,19,Frau,1,5,nein,1,NA,keine Antwort,NA,4,NA,NA,NA,NA,NA,2.1,2,0.72,3,1.75
21.03.2016 14:53:58,NA,2,1,2,3,3,1,2,1,4,1,300,4,27,Mann,3,30,ja,2,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,5,NA,NA,NA,NA,1,2,2,0.8,1,1.75
21.03.2016 14:54:29,NA,4,2,1,3,4,3,3,4,4,2,180,6,20,Mann,4,30,ja,20,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3,3,0.8,4,1.75
21.03.2016 14:54:30,KKO,4,3,2,3,3,3,3,3,4,3,477,3,18,Frau,2,5,nein,37,im Schnitt 1 Mal pro Woche,keine Antwort,NA,2,NA,NA,NA,NA,3,3.1,3,0.36000000000000004,3,0
21.03.2016 14:54:44,NA,3,2,1,3,3,3,2,2,2,1,450,0,19,Frau,2,30,ja,10,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,4,NA,NA,NA,NA,3,2.2,2,0.64,2,1
21.03.2016 14:54:46,NA,3,2,1,4,4,4,3,3,4,2,60,1,26,Frau,2,NA,nein,3,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,2,NA,NA,NA,NA,2,3,3,0.8,4,1.75
21.03.2016 14:54:57,NA,4,3,1,3,4,3,3,3,3,3,1200,10,20,Mann,4,5,nein,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3,3,0.4,3,0
21.03.2016 14:55:19,JTO,3,3,3,2,2,3,2,3,3,2,356,2,19,Frau,2,60,nein,25,NA,passt insgesamt nicht,NA,4,NA,NA,NA,NA,NA,2.6,3,0.48,3,1
21.03.2016 14:55:33,MSE,3,3,3,3,2,3,4,3,4,2,170,0,18,Frau,2,120,nein,10,im Schnitt 1 Mal pro Quartal (oder weniger),keine Antwort,NA,2,NA,NA,NA,NA,1,3,3,0.4,3,0
21.03.2016 14:55:35,NA,3,4,3,4,3,4,3,3,3,2,1100,0,21,Mann,3,10,ja,7,NA,keine Antwort,NA,3,NA,NA,NA,NA,NA,3.2,3,0.4800000000000001,3,0.75
21.03.2016 15:02:52,GPO,4,4,3,4,4,2,4,4,4,2,2222,6,18,Frau,3,2,ja,20,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3.5,4,0.7,4,0.75
21.03.2016 15:21:09,TMM,3,4,3,4,4,3,4,3,4,4,800,10,20,Frau,3,10,ja,20,NA,passt insgesamt,NA,2,NA,NA,NA,NA,NA,3.6,4,0.48,4,1
21.03.2016 15:21:39,NA,3,3,1,4,2,2,4,4,2,2,200,50,24,Mann,3,5,ja,40,Nö,passt insgesamt,NA,2,NA,NA,NA,NA,NA,2.7,2.5,0.9,2,1.75
21.03.2016 15:21:44,HBM,3,2,3,2,2,2,2,3,3,2,341,3,19,Mann,2,30,nein,4,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,4,NA,NA,NA,NA,3,2.4,2,0.48,2,1
21.03.2016 15:21:50,NA,4,3,1,4,3,3,3,4,4,2,0,50,24,Mann,2,10,nein,50,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3.1,3,0.72,3,1
21.03.2016 15:22:32,NA,4,4,3,3,4,3,3,4,3,4,618,50,20,Mann,2,10,nein,50,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,1,NA,NA,NA,NA,1,3.5,3.5,0.5,3,1
21.03.2016 15:22:36,NA,4,3,2,4,4,3,4,4,4,3,326,40,22,Frau,3,5,ja,60,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.5,4,0.6,4,1
21.03.2016 15:22:47,MHL,3,4,2,4,3,4,3,2,3,2,327,2,20,Mann,4,5,ja,2,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3,3,0.6,3,1.5
21.03.2016 15:22:50,IPM,3,3,1,4,3,3,3,2,3,1,NA,0,20,Frau,2,10,nein,8,im Schnitt 1 Mal pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA,4,2.6,3,0.76,3,0.75
21.03.2016 15:22:55,NA,3,3,4,3,3,3,3,4,4,3,876,30,20,Mann,3,5,nein,50,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.3,3,0.41999999999999993,3,0.75
21.03.2016 15:23:09,NA,3,2,1,3,3,3,3,3,3,3,25,30,19,Frau,3,5,nein,30,im Schnitt mehrfach pro Tag,keine Antwort,NA,2,NA,NA,NA,NA,5,2.7,3,0.47999999999999987,3,0
21.03.2016 15:23:34,UNF,4,3,1,3,3,3,4,4,4,3,150,40,19,Frau,2,7,nein,40,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,5,NA,NA,NA,NA,2,3.2,3,0.64,3,1
21.03.2016 15:23:53,DGG,3,3,1,4,4,3,3,2,4,4,600,2,21,Mann,3,5,ja,12,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.1,3,0.72,3,1
21.03.2016 15:24:04,GLM,3,3,1,2,2,3,1,4,3,1,NA,12,19,Frau,1,5,nein,35,NA,NA,NA,3,NA,NA,NA,NA,NA,2.3,2.5,0.9,3,1.75
21.03.2016 15:25:00,PKM,3,2,2,2,2,2,2,2,2,2,257,0,19,Frau,2,NA,ja,NA,NA,passt insgesamt nicht,NA,3,NA,NA,NA,NA,NA,2.1,2,0.18000000000000008,2,0
21.03.2016 15:25:39,partymaus21,4,3,1,4,3,3,3,3,4,3,450,12,21,Frau,3,7,nein,30,im Schnitt 1 Mal pro Woche,keine Antwort,NA,2,NA,NA,NA,NA,3,3.1,3,0.54,3,0.75
21.03.2016 15:26:32,Cfl,4,4,2,3,4,3,3,2,3,1,350,NA,20,Frau,3,2,nein,2,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,2,NA,NA,NA,NA,1,2.9,3,0.74,3,1.5
21.03.2016 15:26:45,UWM,2,3,2,2,2,1,3,2,4,2,140,1,21,Frau,1,10,nein,8,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,5,2.3,2,0.6199999999999999,2,0.75
21.03.2016 15:27:03,tpp,4,4,2,3,4,4,3,4,4,4,618,50,20,Mann,3,NA,nein,NA,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,1,NA,NA,NA,NA,1,3.6,4,0.5599999999999999,4,0.75
21.03.2016 15:27:50,Theresa_Thess,4,4,2,4,4,2,4,4,4,3,327,40,22,Frau,3,5,ja,50,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.5,4,0.7,4,0.75
21.03.2016 15:31:18,hmm,4,4,3,4,4,4,4,4,3,3,520,3,18,Frau,4,3,ja,33,im Schnitt 1 Mal pro Woche,keine Antwort,NA,2,NA,NA,NA,NA,3,3.7,4,0.41999999999999993,4,0.75
21.03.2016 15:32:38,GPM,4,4,3,4,3,4,2,4,4,2,320,10,21,Frau,3,10,nein,30,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3.4,4,0.72,4,1
21.03.2016 18:37:49,HKB,3,2,1,3,3,2,2,1,3,4,NA,0,54,Mann,3,7,ja,0,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.4,2.5,0.8,3,1
21.03.2016 22:25:11,GPO,4,4,3,4,4,2,4,4,4,2,2222,6,18,Frau,3,2,ja,20,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3.5,4,0.7,4,0.75
21.03.2016 22:53:51,HMM,4,3,1,4,3,3,4,3,4,1,NA,5,34,Frau,2,30,nein,5,im Schnitt 1 Mal pro Woche,keine Antwort,NA,4,NA,NA,NA,NA,3,3,3,0.8,3,1
23.03.2016 09:59:36,MIB,2,1,4,1,1,1,1,2,1,2,385,2,24,Frau,4,5,ja,30,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,1.6,1,0.72,1,1
29.03.2016 10:19:54,BKF,3,4,3,4,3,3,3,3,4,2,100,2,23,Frau,3,10,ja,25,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3.2,3,0.4800000000000001,3,0.75
30.03.2016 14:06:32,LOL,3,4,1,4,4,3,4,4,4,4,875,50,20,Mann,4,3,nein,52,0,passt insgesamt,NA,2,NA,NA,NA,NA,NA,3.5,4,0.7,4,0.75
30.03.2016 14:06:51,KLÖ,3,2,3,3,3,2,2,2,2,3,NA,2,20,Mann,3,2,ja,4,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,4,NA,NA,NA,NA,3,2.5,2.5,0.5,2,1
30.03.2016 14:07:23,NA,4,3,1,3,3,3,3,4,4,3,300,15,19,Frau,3,10,nein,17,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,4,NA,NA,NA,NA,3,3.1,3,0.54,3,0.75
30.03.2016 14:07:30,NA,4,4,1,3,3,3,3,4,3,2,200,40,20,Mann,3,5,nein,40,im Schnitt 1 Mal pro Woche,keine Antwort,NA,3,NA,NA,NA,NA,3,3,3,0.6,3,0.75
30.03.2016 14:07:41,JCW,4,3,2,3,4,3,3,4,4,3,454,8,31,Mann,3,5,ja,36,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3.3,3,0.5599999999999999,3,1
30.03.2016 14:08:14,RRS,4,3,2,4,4,3,2,3,4,3,300,3,19,Frau,3,10,ja,35,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.2,3,0.64,3,1
30.03.2016 14:08:27,NA,4,4,1,3,3,3,3,3,3,2,250,48,21,Mann,2,5,nein,48,NA,passt insgesamt,NA,3,NA,NA,NA,NA,NA,2.9,3,0.56,3,0
30.03.2016 14:09:17,TFK,3,4,3,4,3,3,4,3,3,1,332,0,19,Frau,3,10,ja,8,NA,keine Antwort,NA,4,NA,NA,NA,NA,NA,3.1,3,0.54,3,0.75
30.03.2016 14:09:19,ABC,4,4,3,3,3,3,3,3,3,2,250,10,22,Mann,2,10,nein,40,0,passt insgesamt nicht,NA,2,NA,NA,NA,NA,NA,3.1,3,0.36000000000000004,3,0
30.03.2016 14:09:34,HSK,3,3,1,3,4,3,3,2,4,2,120,2,19,Frau,2,20,nein,5,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,2.8,3,0.68,3,0.75
30.03.2016 14:09:48,asz,3,1,3,4,4,3,2,4,4,2,300,20,20,Mann,2,1,nein,20,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,4,NA,NA,NA,NA,3,3,3,0.8,4,1.75
30.03.2016 14:09:53,NA,4,4,2,3,3,4,3,4,4,3,471,1,20,Frau,3,2,ja,20,im Schnitt 1 Mal pro Woche,keine Antwort,NA,3,NA,NA,NA,NA,3,3.4,3.5,0.6,4,1
30.03.2016 14:09:57,KFW,3,3,4,4,3,3,3,3,4,2,560,2,24,Frau,4,5,ja,20,im Schnitt 1 Mal pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA,4,3.2,3,0.4800000000000001,3,0.75
30.03.2016 14:10:27,GYK,3,3,2,2,2,3,3,4,2,2,NA,3,20,Mann,2,1,nein,10,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,5,NA,NA,NA,NA,3,2.6,2.5,0.6,2,1
30.03.2016 14:10:28,JSM,3,2,1,4,4,2,3,3,4,2,500,NA,19,Frau,2,5,ja,30,NA,passt insgesamt,NA,2,NA,NA,NA,NA,NA,2.8,3,0.8400000000000001,2,1.75
30.03.2016 14:10:38,NAO,4,3,1,3,3,3,3,2,4,2,717,2,18,Frau,3,15,ja,24,im Schnitt 1 Mal pro Woche,keine Antwort,NA,2,NA,NA,NA,NA,3,2.8,3,0.68,3,0.75
30.03.2016 14:10:53,NA,3,2,2,3,3,3,3,3,3,2,490,12,22,Mann,3,15,nein,20,habe keine Kunden,passt insgesamt,NA,4,NA,NA,NA,NA,NA,2.7,3,0.41999999999999993,3,0.75
30.03.2016 14:11:01,JLB,3,3,1,3,2,3,3,4,4,1,485,0,21,Frau,2,2,nein,20,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,2,NA,NA,NA,NA,2,2.7,3,0.82,3,0.75
30.03.2016 14:11:18,AWD,4,4,1,4,4,3,4,4,3,1,410,20,20,Frau,2,15,ja,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.2,4,0.96,4,1
30.03.2016 14:11:41,RDE,1,2,2,3,4,3,3,3,4,2,300,2,19,Frau,2,10,ja,20,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,4,NA,NA,NA,NA,3,2.7,3,0.76,3,1
31.03.2016 12:35:59,NA,4,2,2,3,2,3,4,3,4,4,245,0,21,Mann,2,5,nein,5,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,4,NA,NA,NA,NA,2,3.1,3,0.72,4,1.75
31.03.2016 12:36:14,NA,4,2,2,3,2,3,4,3,4,4,245,0,21,Mann,2,5,nein,5,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,4,NA,NA,NA,NA,2,3.1,3,0.72,4,1.75
31.03.2016 12:36:32,NA,4,2,2,3,2,3,4,3,4,4,245,0,21,Mann,2,5,nein,5,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,4,NA,NA,NA,NA,2,3.1,3,0.72,4,1.75
10.04.2016 20:14:58,NA,2,2,2,3,2,2,3,2,2,3,NA,0,19,Frau,2,40,nein,15,keinen,keine Antwort,NA,4,NA,NA,NA,NA,NA,2.3,2,0.41999999999999993,2,0.75
23.04.2016 11:59:56,NA,3,2,1,2,2,3,2,2,3,1,59,0,34,Mann,2,NA,NA,NA,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,2.1,2,0.54,2,0.75
23.04.2016 12:01:05,RLK,3,4,1,3,3,3,2,2,3,1,321,0,24,Frau,3,10,nein,10,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.5,3,0.8,3,1
23.04.2016 12:01:10,NA,4,4,2,3,3,4,4,3,3,2,NA,2,26,Mann,2,10,nein,8,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,4,3.2,3,0.64,3,1
23.04.2016 12:01:11,HBS,3,4,2,3,3,4,3,4,4,2,290,5,23,Mann,3,10,nein,20,im Schnitt 1 Mal pro Woche,keine Antwort,NA,2,NA,NA,NA,NA,3,3.2,3,0.64,3,1
23.04.2016 12:01:23,MBK,1,2,2,2,2,2,2,1,2,2,1e3,24,23,Mann,2,1,ja,36,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,4,1.8,2,0.31999999999999995,2,0
23.04.2016 12:01:27,Fud,3,3,1,4,4,2,4,4,3,4,800,1,23,Frau,4,2,ja,2,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.2,3.5,0.8,4,1
23.04.2016 12:01:39,NA,3,3,1,4,3,3,4,4,4,2,700,35,24,Mann,4,NA,ja,NA,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,4,3.1,3,0.72,3,1
23.04.2016 12:01:48,FKM,4,4,3,3,3,3,3,3,3,2,400,20,24,Mann,3,5,nein,20,im Schnitt mehrfach pro Tag,keine Antwort,NA,2,NA,NA,NA,NA,5,3.1,3,0.36000000000000004,3,0
23.04.2016 12:01:51,NA,4,2,3,4,4,4,3,1,3,2,307,0,28,Mann,3,5,ja,2,nie,passt insgesamt nicht,NA,1,NA,NA,NA,NA,NA,3,3,0.8,4,1.75
23.04.2016 12:01:59,NA,3,3,1,2,3,3,2,1,3,NA,125,0,37,Mann,2,120,nein,1,im Schnitt mehrfach pro Tag,passt insgesamt,NA,NA,NA,NA,NA,NA,5,2.3333333333333335,3,0.7407407407407407,3,1
23.04.2016 12:02:00,NA,4,3,2,3,3,4,3,3,4,2,650,20,25,Mann,3,1,ja,25,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.1,3,0.54,3,0.75
23.04.2016 12:02:10,NA,3,3,2,2,3,3,3,3,3,3,341,3,23,Mann,2,10,ja,15,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA,5,2.8,3,0.3200000000000001,3,0
23.04.2016 12:02:11,Ueh,3,2,1,2,2,2,2,2,4,2,35,2,29,Mann,2,NA,NA,NA,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,3,NA,NA,NA,NA,1,2.2,2,0.5200000000000001,2,0
23.04.2016 12:02:15,MLD,3,3,3,4,4,3,3,3,3,3,750,4,25,Mann,4,1,ja,16,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.2,3,0.3200000000000001,3,0
23.04.2016 12:02:16,KTE,2,2,1,2,2,1,3,1,3,3,280,0,33,Mann,3,10,ja,0,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,2,NA,NA,NA,NA,2,2,2,0.6,2,1.5
23.04.2016 12:02:20,WDB,4,4,1,4,3,4,3,2,4,2,10,1,27,Frau,3,30,nein,2,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.1,3.5,0.9,4,1.75
23.04.2016 12:02:21,WMW,3,3,1,4,3,3,3,3,3,3,NA,10,31,Frau,3,5,ja,25,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,2,NA,NA,NA,NA,1,2.9,3,0.38000000000000006,3,0
23.04.2016 12:02:23,HGB,3,2,1,4,3,3,2,1,2,3,120,2,30,Mann,4,5,ja,5,im Schnitt mehrfach pro Tag,keine Antwort,NA,2,NA,NA,NA,NA,5,2.4,2.5,0.8,3,1
23.04.2016 12:02:30,PBW,3,3,1,2,1,2,2,2,3,1,200,2,26,Mann,1,0,nein,5,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,5,NA,NA,NA,NA,1,2,2,0.6,2,1.5
23.04.2016 12:02:31,WRB,3,3,1,2,2,2,2,2,3,1,NA,5,29,Mann,1,5,nein,8,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,2.1,2,0.54,2,0.75
23.04.2016 12:02:42,NA,3,3,2,3,3,3,3,4,4,2,340,5,24,Mann,2,15,ja,12,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3,3,0.4,3,0
23.04.2016 12:02:49,HBN,3,3,2,3,3,3,2,2,3,2,650,4,26,Mann,3,15,ja,6,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,5,2.6,3,0.48,3,1
23.04.2016 12:02:52,WKL,3,3,2,4,3,2,3,2,3,3,150,1,28,Frau,3,5,nein,1,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.8,3,0.4800000000000001,3,0.75
23.04.2016 12:02:54,NA,4,3,2,4,4,3,3,4,4,3,493,20,27,Mann,3,10,ja,40,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.4,3.5,0.6,4,1
23.04.2016 12:03:05,NA,4,4,1,4,4,3,3,4,4,2,150,5,31,Frau,2,5,ja,20,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,4,3.3,4,0.8400000000000001,4,1
23.04.2016 12:03:08,JKN,4,3,3,4,4,3,4,3,3,3,895,2,28,Mann,3,5,ja,50,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.4,3,0.48,3,1
23.04.2016 12:03:10,KKA,4,4,2,4,3,4,4,4,4,1,150,6,27,Frau,3,5,nein,24,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.4,4,0.8400000000000001,4,0.75
23.04.2016 12:03:11,EWP,2,1,2,2,2,3,2,1,2,1,NA,0,31,Mann,1,120,nein,0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,2,NA,NA,NA,NA,1,1.8,2,0.48,2,0.75
23.04.2016 12:03:15,ASW,4,3,2,4,4,3,3,1,4,2,150,0,26,Frau,3,20,nein,0,Nie,passt insgesamt,NA,3,NA,NA,NA,NA,NA,3,3,0.8,4,1.75
23.04.2016 12:03:21,PGT,3,2,1,3,3,3,3,2,3,2,500,1,31,Mann,3,3,ja,5,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.5,3,0.6,3,1
23.04.2016 12:03:22,KHD,3,3,2,2,3,3,3,3,3,2,50,1,27,Mann,2,10,nein,5,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,5,NA,NA,NA,NA,3,2.7,3,0.41999999999999993,3,0.75
23.04.2016 12:03:31,GUD,4,3,2,3,3,3,3,3,3,2,120,10,24,Mann,2,NA,ja,NA,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,5,NA,NA,NA,NA,2,2.9,3,0.36000000000000004,3,0
23.04.2016 12:03:34,MRH,3,4,3,2,2,4,2,1,2,1,480,0,28,Mann,2,10,ja,10,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA,5,2.4,2,0.88,2,1
23.04.2016 12:03:39,GSW,3,3,3,4,4,3,3,3,3,3,600,1,25,Frau,4,15,ja,20,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,2,NA,NA,NA,NA,1,3.2,3,0.3200000000000001,3,0
23.04.2016 12:03:45,NA,3,3,3,3,4,3,4,2,2,3,NA,2,30,Mann,3,5,ja,5,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3,3,0.4,3,0
23.04.2016 12:03:55,NA,3,3,3,2,2,3,3,2,3,1,NA,2,26,Frau,2,30,nein,12,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,3,NA,NA,NA,NA,3,2.5,3,0.6,3,1
23.04.2016 12:03:59,NA,4,4,3,3,3,4,3,4,4,2,300,1,28,Mann,3,15,nein,24,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3.4,3.5,0.6,4,1
23.04.2016 12:04:06,UGD,3,3,2,4,3,2,4,2,3,3,130,1,28,Mann,3,10,ja,5,im Schnitt mehrfach pro Tag,keine Antwort,NA,2,NA,NA,NA,NA,5,2.9,3,0.54,3,0.75
23.04.2016 12:04:07,TBU,3,2,2,3,3,3,3,4,4,2,500,2,23,Frau,2,15,nein,30,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,4,NA,NA,NA,NA,3,2.9,3,0.54,3,0.75
23.04.2016 12:04:21,FDV,4,3,3,4,3,3,3,3,4,2,300,2,24,Mann,3,NA,ja,15,im Schnitt 1 Mal pro Woche,keine Antwort,NA,4,NA,NA,NA,NA,3,3.2,3,0.4800000000000001,3,0.75
23.04.2016 12:04:24,HSN,3,3,1,2,2,2,1,2,4,2,500,2,25,Mann,2,15,nein,25,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,4,2.2,2,0.68,2,0.75
23.04.2016 12:04:44,RGH,4,4,1,3,3,3,2,3,3,2,400,1,27,Frau,3,10,nein,7,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
23.04.2016 12:04:46,NA,3,3,2,4,2,3,3,2,4,1,NA,5,29,Mann,1,NA,ja,NA,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,4,2.7,3,0.76,3,1
23.04.2016 12:05:19,MPH,3,2,1,4,4,2,4,4,4,3,650,20,24,Mann,3,30,ja,25,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.1,3.5,0.9,4,1.75
23.04.2016 12:05:39,Wbl,4,4,3,3,3,4,3,3,4,2,330,0,26,Mann,4,2,nein,14,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA,5,3.3,3,0.5599999999999999,3,1
23.04.2016 12:05:44,NA,1,4,4,3,3,4,4,3,4,3,NA,NA,NA,Mann,3,NA,ja,NA,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.3,3.5,0.7,4,1
23.04.2016 12:05:48,NA,3,3,1,2,2,2,3,4,3,2,388,10,25,Mann,2,NA,nein,10,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,5,NA,NA,NA,NA,1,2.5,2.5,0.7,2,1
23.04.2016 12:06:20,NA,3,3,2,4,4,4,3,2,4,2,40,1,30,Mann,3,5,ja,1,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.1,3,0.72,4,1.75
23.04.2016 12:06:28,RKD,4,4,1,3,3,4,3,4,4,3,250,10,35,Mann,3,5,nein,25,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,4,3.3,3.5,0.7,4,1
